t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
5.820000000000000728e-01,7.585290130447490675e-01,2.960730383669247789e+00,-1.765868210306592800e+00,-1.096029324192799415e+00,-1.226393107158834761e+00,1.679414990012710440e+00,1.933182378713822064e-02,3.342400777186778082e-01,1.109312817531145745e+00,-9.374224875109904431e-01,6.071077734448681040e-01,1.241745766101693127e-01,-1.594607199475313042e-01,-3.285122362867499390e+01,-1.203415789955701243e+01,-3.918670118554466786e+00,2.119069503086905837e-01,3.240975766502010406e-03
5.840000000000000746e-01,7.585827678886380987e-01,2.961624319312854414e+00,-1.763578386021923849e+00,-1.098034798997669981e+00,-1.225258046082607022e+00,1.679732534981436043e+00,1.718636672757220540e-02,3.021838802981568484e-01,1.097944775055764710e+00,-9.192793170695144900e-01,6.180841448351621636e-01,1.145033085852080745e-01,-1.517786668965037389e-01,-3.270742072655172450e+01,-1.199142777708407159e+01,-3.907838562285543382e+00,2.160740983737354792e-01,3.329999784834280184e-03
5.860000000000000764e-01,7.586321698459009832e-01,2.962452754591527793e+00,-1.761306466107359192e+00,-1.100001266709686343e+00,-1.224099186049613985e+00,1.680029519974338914e+00,1.505549529925506204e-02,2.703451621474805000e-01,1.085816028574609016e+00,-9.015488509628160063e-01,6.287974103447175889e-01,1.050094549783149311e-01,-1.505390389684058416e-01,-3.249758677019467257e+01,-1.191835186526736479e+01,-3.888216894804994883e+00,2.176136300759542452e-01,3.382724706858484653e-03
5.880000000000000782e-01,7.586772109511450424e-01,2.963216005536707609e+00,-1.759053535223341402e+00,-1.101929408181096859e+00,-1.222917066840698119e+00,1.680306281312921479e+00,1.294242790485423782e-02,2.387341408338842508e-01,1.072888879578213439e+00,-8.842433884755038775e-01,6.392487400062010217e-01,9.569431484337245775e-02,-1.571416505505378591e-01,-3.220975787043190763e+01,-1.180923150109327580e+01,-3.858166878771803532e+00,2.160034971410910443e-01,3.391666869591414713e-03
5.900000000000000799e-01,7.587178878058291609e-01,2.963914402794616709e+00,-1.756820731721664641e+00,-1.103819922014737553e+00,-1.221712226568730353e+00,1.680563157559758158e+00,1.084919038519416810e-02,2.073707078915309754e-01,1.059146302820286545e+00,-8.673684509493395645e-01,6.494390489719947812e-01,8.655893945616892349e-02,-1.727488077605832395e-01,-3.183480087792247559e+01,-1.165965161904337677e+01,-3.816428904462340732e+00,2.108181704846549265e-01,3.351325970992304407e-03
5.920000000000000817e-01,7.587542295109379609e-01,2.964548381016051337e+00,-1.754609576043086205e+00,-1.105673633133670730e+00,-1.220485191476639253e+00,1.680800503225775344e+00,8.769321837602995703e-03,1.763435986435956671e-01,1.044718392202116153e+00,-8.508813251940861022e-01,6.593674385651859815e-01,7.760261680521031435e-02,-1.968326135839523205e-01,-3.138372731170540675e+01,-1.147433174293554003e+01,-3.764437826585338431e+00,2.023189898925644437e-01,3.270316092838461419e-03
5.940000000000000835e-01,7.587862792578240478e-01,2.965118419943628236e+00,-1.752421754285369726e+00,-1.107491421227864814e+00,-1.219236482661067100e+00,1.681018679736407950e+00,6.692681879871555627e-03,1.457713960589438751e-01,1.029799026031023024e+00,-8.347183856432154325e-01,6.690322237120800430e-01,6.882387039501934589e-02,-2.281323731028510882e-01,-3.087628253497594244e+01,-1.126195175365033485e+01,-3.704796701380214774e+00,1.910650913495514636e-01,3.163370694317769495e-03
5.960000000000000853e-01,7.588140802947184183e-01,2.965624999501982995e+00,-1.750258953214973268e+00,-1.109274166208361834e+00,-1.217966621197882793e+00,1.681218048544999677e+00,4.609115277134051385e-03,1.157728035900117552e-01,1.014582340087667012e+00,-8.188159223149057420e-01,6.784317161645988525e-01,6.022122064418828497e-02,-2.653844333736208316e-01,-3.033224716612969729e+01,-1.103120751852049608e+01,-3.640113300670765994e+00,1.776168129301115561e-01,3.045247936212610966e-03
5.980000000000000870e-01,7.588376758698507363e-01,2.966068599615750312e+00,-1.748122859598353784e+00,-1.111022747986203152e+00,-1.216676128162954340e+00,1.681398971104896001e+00,2.508466794524693427e-03,8.646652468923556045e-02,9.992624701527077491e-01,-8.031102252273356612e-01,6.875642276746630754e-01,5.179318797130939844e-02,-3.073251414526024239e-01,-2.977140182356227882e+01,-1.079079490487874970e+01,-3.572995396280786107e+00,1.625344927087403746e-01,2.930705979305368164e-03
6.000000000000000888e-01,7.588571092314516653e-01,2.966449700209565776e+00,-1.746015160201970007e+00,-1.112738046472431241e+00,-1.215365524632150862e+00,1.681561808869441288e+00,3.805811971776494867e-04,5.797126280905110646e-02,9.840335520068044239e-01,-7.875375843986838209e-01,6.964280699941945985e-01,4.353829279497482135e-02,-3.526908443961376816e-01,-2.921352712566929455e+01,-1.054940978005782704e+01,-3.506050760034070013e+00,1.463784687599334888e-01,2.834502984378425156e-03
6.020000000000000906e-01,7.588724236277515356e-01,2.966768781208062755e+00,-1.743937541792279111e+00,-1.114420941578087021e+00,-1.214035331681340368e+00,1.681706923291980349e+00,-1.784696749772868470e-03,3.040572140189468434e-02,9.690897214306170016e-01,-7.720342898471282966e-01,7.050215548751148642e-01,3.545505553377681363e-02,-4.002178892605677274e-01,-2.867840369084636265e+01,-1.031574801139045938e+01,-3.441887163754411283e+00,1.297090791581864966e-01,2.771397112214162538e-03
6.040000000000000924e-01,7.588836623069807885e-01,2.967026322535879057e+00,-1.741891691135739828e+00,-1.116072313214212519e+00,-1.212686070386392201e+00,1.681834675825858660e+00,-3.997522281192659316e-03,3.888603920202474140e-03,9.546251142048054472e-01,-7.565366315908478301e-01,7.133429940693452043e-01,2.754199660630764213e-02,-4.486426231022337396e-01,-2.818581213748909775e+01,-1.009850546620937983e+01,-3.383112379265606151e+00,1.130866619779951066e-01,2.756146523594965245e-03
6.060000000000000941e-01,7.588908519873619474e-01,2.967222997314660660e+00,-1.739878978929285003e+00,-1.117692937494940475e+00,-1.211318264573359116e+00,1.681945425394151039e+00,-6.267095421213319736e-03,-2.148586524497332964e-02,9.408102410760040835e-01,-7.409893769521544993e-01,7.213893469093644040e-01,1.979813980646340926e-02,-4.967310236260458201e-01,-2.775280050635369733e+01,-9.905230899529136934e+00,-3.331976037377573086e+00,9.702861319541308815e-02,2.800534758098290229e-03
6.080000000000000959e-01,7.588939149644932103e-01,2.967360699121600831e+00,-1.737898779209564815e+00,-1.119282934833205845e+00,-1.209932455441638854e+00,1.682039514935828928e+00,-8.596581979356129888e-03,-4.577809973642994745e-02,9.276663697805096476e-01,-7.253908457006149613e-01,7.291490292839223342e-01,1.222568882813973058e-02,-5.434362499473659458e-01,-2.737915472071273015e+01,-9.736226579634026379e+00,-3.288465336474496237e+00,8.178105687911711719e-02,2.897554211010466580e-03
6.100000000000000977e-01,7.588927328725170174e-01,2.967441796770925677e+00,-1.735949688527382184e+00,-1.120842170316385777e+00,-1.208529190955690336e+00,1.682117281165762979e+00,-1.098679808328751131e-02,-6.910872818858704303e-02,9.151566538482128754e-01,-7.097602105620997026e-01,7.366071303232737399e-01,4.828085596520228368e-03,-5.877843483412134029e-01,-2.705793895347895983e+01,-9.588973042490019694e+00,-3.251686499244150319e+00,6.748448567436572676e-02,3.032880134687984675e-03
6.120000000000000995e-01,7.588871872539532104e-01,2.967468660147719373e+00,-1.734030301681624087e+00,-1.122370508456528970e+00,-1.207109019095216063e+00,1.682179060784799063e+00,-1.343855456610511083e-02,-9.159851491909036525e-02,9.032441158595052588e-01,-6.941166912507171771e-01,7.437487316614457278e-01,-2.391225173088766705e-03,-6.288015293201943967e-01,-2.678220223135740952e+01,-9.460944465816849558e+00,-3.220743763260280446e+00,5.427915420575317451e-02,3.192171293673728722e-03
6.140000000000001013e-01,7.588771596513207429e-01,2.967443659137063428e+00,-1.732139213471174166e+00,-1.123867813765683898e+00,-1.205672487839918761e+00,1.682225190493782385e+00,-1.595266226090656658e-02,-1.133682242455855693e-01,8.918917783947782896e-01,-6.784795074805761717e-01,7.505589149324649600e-01,-9.428798765380910080e-03,-6.655140033969155766e-01,-2.654499358105307749e+01,-9.349615027334253980e+00,-3.194741366096631729e+00,4.230531709787370420e-02,3.361086452510577728e-03
6.160000000000001030e-01,7.588625316071400118e-01,2.967369163624045125e+00,-1.730275018694918954e+00,-1.125333950755900370e+00,-1.204220145169501155e+00,1.682256006993559705e+00,-1.852993200078953753e-02,-1.345386204857184631e-01,8.810626640344236815e-01,-6.628678789657859172e-01,7.570227617703586542e-01,-1.628119046504987455e-02,-6.969479810839838141e-01,-2.633936202927099046e+01,-9.252458904761965641e+00,-3.172783545326953281e+00,3.170322897532160122e-02,3.525284375741416336e-03
6.180000000000001048e-01,7.588431846639300815e-01,2.967247543493745532e+00,-1.728436312151742316e+00,-1.126768783939225971e+00,-1.202752539063665749e+00,1.682271846984975117e+00,-2.117117461885165489e-02,-1.552304679571347157e-01,8.707197953588325934e-01,-6.473010254204545344e-01,7.631253538091532507e-01,-2.294495555678932944e-02,-7.221296728940054255e-01,-2.615835660271614671e+01,-9.166950275819713667e+00,-3.153974538524987103e+00,2.261314446269110240e-02,3.670423827909125285e-03
6.200000000000001066e-01,7.588190003642106829e-01,2.967081168631248378e+00,-1.726621688640530117e+00,-1.128172177827710065e+00,-1.201270217502115267e+00,1.682273047168875824e+00,-2.387720094819056893e-02,-1.755645309774800378e-01,8.608261949483966280e-01,-6.317981665586912543e-01,7.688517726828758558e-01,-2.941664932529292065e-02,-7.400852893395867271e-01,-2.599502632809356584e+01,-9.090563318227232514e+00,-3.137418583264480976e+00,1.517531818457648271e-02,3.782163573556585751e-03
6.220000000000001084e-01,7.587898587460960576e-01,2.966872184914198129e+00,-1.724829811568035387e+00,-1.129544032612665116e+00,-1.199773756137454628e+00,1.682259950673218318e+00,-2.664716639183460981e-02,-1.956478352990767000e-01,8.513438079048617491e-01,-6.163747489068811536e-01,7.741959865149027342e-01,-3.569466122652412837e-02,-7.501125670875367080e-01,-2.584305712422856871e+01,-9.020954458808139620e+00,-3.122301820226547786e+00,9.479019384985245059e-03,3.848799862318577625e-03
6.239999999999999991e-01,7.587556313922946272e-01,2.966621479201832390e+00,-1.723059729946808893e+00,-1.130884449018244808e+00,-1.198263886155930269e+00,1.682232936749095575e+00,-2.947092212205377343e-02,-2.155101900134970550e-01,8.422285234354075500e-01,-6.010250120495235215e-01,7.792019093303248489e-01,-4.178768954981859629e-02,-7.530353368646984791e-01,-2.569971451827023756e+01,-8.956804442929829690e+00,-3.108270720869704462e+00,5.326957485756507286e-03,3.873452747245831503e-03
6.260000000000000009e-01,7.587161869337003539e-01,2.966329498825339250e+00,-1.721310627405831184e+00,-1.132193597775372096e+00,-1.196741393041167223e+00,1.682192397258323258e+00,-3.233507116923317604e-02,-2.351544475861818695e-01,8.334341166116878696e-01,-5.857357921480959018e-01,7.839308914560143560e-01,-4.770803143694106463e-02,-7.502101945631028945e-01,-2.556351369207099467e+01,-8.897151609408549433e+00,-3.095132459854905260e+00,2.421802799088855658e-03,3.864417326808892647e-03
6.280000000000000027e-01,7.586713939981383215e-01,2.965996690658959878e+00,-1.719581687714035523e+00,-1.133471649687750382e+00,-1.195207062333239589e+00,1.682138724075827874e+00,-3.522621318689702491e-02,-2.545834324576950469e-01,8.249143603074413633e-01,-5.704939176672670920e-01,7.884443013461193139e-01,-5.346798777112543588e-02,-7.429942899526146283e-01,-2.543297112665988990e+01,-8.841034668824869769e+00,-3.082694378914727640e+00,4.661216336744742261e-04,3.829994079602864858e-03
6.300000000000000044e-01,7.586211212134340576e-01,2.965623501576937660e+00,-1.717872094640354508e+00,-1.134718775559083070e+00,-1.193661679572221024e+00,1.682072309076535266e+00,-3.813094782856956549e-02,-2.737999690686007681e-01,8.166230273964064645e-01,-5.552862170717056678e-01,7.928035074547875594e-01,-5.907985943560570274e-02,-7.327447728030976881e-01,-2.530660330306597672e+01,-8.787492331759365172e+00,-3.070763819781749948e+00,-8.375197017945199603e-04,3.778483484222850200e-03
6.320000000000000062e-01,7.585652372074128680e-01,2.965210378453514650e+00,-1.716181031953721403e+00,-1.135935146193074230e+00,-1.192106030298186070e+00,1.681993544135372387e+00,-4.103587474777506405e-02,-2.928068818594633527e-01,8.085138907523219398e-01,-5.400995188260805380e-01,7.970698782361672619e-01,-6.455594731361584404e-02,-7.208187928844173031e-01,-2.518292670231830144e+01,-8.735563308792615445e+00,-3.059148124188550977e+00,-1.786554898626010286e-03,3.718186019263954208e-03
6.340000000000000080e-01,7.585036106078999474e-01,2.964757768162931573e+00,-1.714507683423068141e+00,-1.137120932393427042e+00,-1.190540900051208162e+00,1.681902821127264414e+00,-4.392759359803775909e-02,-3.116069952708467317e-01,8.005407232489257785e-01,-5.249206513950598341e-01,8.013047821444062579e-01,-6.990855228838986635e-02,-7.085734999664370370e-01,-2.506045780544589974e+01,-8.684286310505186179e+00,-3.047654633867707741e+00,-2.678417648127878834e-03,3.657402163321276777e-03
6.360000000000000098e-01,7.584361100427206015e-01,2.964266117579431814e+00,-1.712851232817328206e+00,-1.138276304963845353e+00,-1.188967074371361843e+00,1.681800531927138520e+00,-4.679270403288190994e-02,-3.302031337433153357e-01,7.926572977599567471e-01,-5.097364432433124648e-01,8.055695876336524952e-01,-7.514997524316174848e-02,-6.973660438190223410e-01,-2.493771309347783216e+01,-8.632700047477655403e+00,-3.036090690551799920e+00,-3.810541641608009965e-03,3.604432394989922142e-03
6.380000000000000115e-01,7.583626323122323321e-01,2.963735867636237753e+00,-1.711210961087264337e+00,-1.139401407008511669e+00,-1.187385209779934447e+00,1.681687042537667098e+00,-4.962004887580474116e-02,-3.485976499236034809e-01,7.848251244309698560e-01,-4.945359286617448391e-01,8.099153897603590391e-01,-8.029046091331364099e-02,-6.883250487167364984e-01,-2.481345474822401798e+01,-8.580003622078399061e+00,-3.024295416158659933e+00,-5.430108933947901118e-03,3.566169452593344422e-03
6.400000000000000133e-01,7.582832153313199264e-01,2.963167429508371864e+00,-1.709586635961608980e+00,-1.140496242886367639e+00,-1.185795316550838363e+00,1.681562589368959193e+00,-5.240970685446205701e-02,-3.667905332713853328e-01,7.770444689390355597e-01,-4.793191907928889828e-01,8.143418247467091309e-01,-8.532995491268241528e-02,-6.814344684036466315e-01,-2.468767565200262126e+01,-8.526199529542706657e+00,-3.012267117652271953e+00,-7.532594140336311243e-03,3.542454787676546819e-03
6.420000000000000151e-01,7.581979411057835350e-01,2.962561205072970605e+00,-1.707978177261773478e+00,-1.141560773605716950e+00,-1.184197203039451862e+00,1.681427368340218331e+00,-5.516526732936693350e-02,-3.847810348738799346e-01,7.693277060394451139e-01,-4.640897649679925352e-01,8.188324506184319063e-01,-9.026518491785753828e-02,-6.763206069039153778e-01,-2.456075321672375011e+01,-8.471541283391182731e+00,-3.000053839004475975e+00,-1.003482645537567830e-02,3.530926693168945189e-03
6.440000000000000169e-01,7.581068916562690996e-01,2.961917596204040493e+00,-1.706385504860379987e+00,-1.142594960160266959e+00,-1.182590677533164714e+00,1.681281575357014724e+00,-5.789032084312175502e-02,-4.025684055696837071e-01,7.616872145648204695e-01,-4.488511876807135259e-01,8.233708199874576472e-01,-9.509287752189481135e-02,-6.726096478150148661e-01,-2.443306498377512881e+01,-8.416282481666524262e+00,-2.987703640934401328e+00,-1.285360859242936152e-02,3.529222720159304848e-03
6.460000000000000187e-01,7.580101490034228950e-01,2.961237004775588488e+00,-1.704808538630050885e+00,-1.143598763543724806e+00,-1.180975548319366686e+00,1.681125406324917693e+00,-6.058845793832887822e-02,-4.201518961973930155e-01,7.541353733477835775e-01,-4.336069954247098734e-01,8.279404854657157475e-01,-9.980975931785003585e-02,-6.699277747344170031e-01,-2.430498849454447807e+01,-8.360676722411426454e+00,-2.975264584161176007e+00,-1.590574326486072707e-02,3.534980419736391110e-03
6.480000000000000204e-01,7.579077951678911962e-01,2.960519832661621109e+00,-1.703247198443408328e+00,-1.144572144749797404e+00,-1.179351623685447104e+00,1.680959057149498115e+00,-6.326326915759067360e-02,-4.375307575956044470e-01,7.466845612209568328e-01,-4.183607246936396629e-01,8.325249996651364892e-01,-1.044125568987790131e-01,-6.679011712595942507e-01,-2.417690129041952574e+01,-8.304977603668588060e+00,-2.962784729403930228e+00,-1.910803318603313330e-02,3.545837342988970159e-03
6.500000000000000222e-01,7.577999121703199448e-01,2.959766481736144428e+00,-1.701701404173075138e+00,-1.145515064772192115e+00,-1.177718711918795513e+00,1.680782723736325535e+00,-6.591834504350950474e-02,-4.547042406029144779e-01,7.393471570169619644e-01,-4.031159119811607572e-01,8.371079151976494881e-01,-1.088979968577375168e-01,-6.661560209880186267e-01,-2.404918091278798897e+01,-8.249438723480704283e+00,-2.950312137381792876e+00,-2.237728106930993860e-02,3.559431041005805142e-03
6.520000000000000240e-01,7.576865820313551936e-01,2.958977353873166294e+00,-1.700171075691673250e+00,-1.146427484604616298e+00,-1.176076621306801906e+00,1.680596601990969940e+00,-6.855727613868774217e-02,-4.716715960579193623e-01,7.321355395684208123e-01,-3.878760937809309639e-01,8.416727846751842490e-01,-1.132628057877813621e-01,-6.643185075171622600e-01,-2.392220490303758496e+01,-8.194313679890470326e+00,-2.937894868813892835e+00,-2.563028962805450478e-02,3.573399064875662241e-03
6.540000000000000258e-01,7.575678782591385163e-01,2.958152852723716641e+00,-1.698656103525394201e+00,-1.147309373627569684e+00,-1.174425199130349151e+00,1.680400895583022081e+00,-7.118297519375685334e-02,-4.884322123504643565e-01,7.250597548130084391e-01,-3.726441351065221119e-01,8.462062677925884513e-01,-1.175043157781962416e-01,-6.620840080263147298e-01,-2.379627862906863101e+01,-8.139808433061544335e+00,-2.925571732428320804e+00,-2.879909539627603654e-02,3.585806308607395257e-03
6.560000000000000275e-01,7.574438363200977076e-01,2.957293389880211176e+00,-1.697156247053543510e+00,-1.148160738701468064e+00,-1.172764466929166360e+00,1.680195842878870360e+00,-7.379532596050451809e-02,-5.049860925760742969e-01,7.181194231649310478e-01,-3.574199001799740483e-01,8.507089095531354950e-01,-1.216225648331493714e-01,-6.594571203529069336e-01,-2.367138492116029624e+01,-8.085916053234518230e+00,-2.913340190535149254e+00,-3.188381365058405581e-02,3.596627428004678384e-03
6.580000000000000293e-01,7.573144810580300090e-01,2.956399379152589546e+00,-1.695671229034442673e+00,-1.148981597152483936e+00,-1.171094494902394034e+00,1.679981691933510213e+00,-7.639336638399597812e-02,-5.213334114784721196e-01,7.113112538527898154e-01,-3.422024152931136265e-01,8.551851322435886082e-01,-1.256183465467287652e-01,-6.565287879967003359e-01,-2.354741654534866768e+01,-8.032570164034995130e+00,-2.901186160019671334e+00,-3.490356973035582677e-02,3.606370353873113339e-03
6.600000000000000311e-01,7.571798373162528240e-01,2.955471234350889542e+00,-1.694200772224759621e+00,-1.149771966307261417e+00,-1.169415353251371359e+00,1.679758690802375387e+00,-7.897613437110581613e-02,-5.374743438091312830e-01,7.046319559737374005e-01,-3.269907066999319656e-01,8.596393583257825322e-01,-1.294924545471395905e-01,-6.533899583562176039e-01,-2.342426626360315112e+01,-7.979704386404398164e+00,-2.889095557245869195e+00,-3.787748983332928782e-02,3.615543041097245107e-03
6.620000000000000329e-01,7.570399299380837776e-01,2.954509369285151177e+00,-1.692744599381163173e+00,-1.150531863492445739e+00,-1.167727112177436188e+00,1.679527087540899855e+00,-8.154266782870858710e-02,-5.534090643195256343e-01,6.980782386249260174e-01,-3.117838006544208507e-01,8.640760102615516747e-01,-1.332456824625870284e-01,-6.501315788299821818e-01,-2.330182683789317366e+01,-7.927252341284139803e+00,-2.877054298577726321e+00,-4.082470015724235651e-02,3.624653444561620839e-03
6.640000000000000346e-01,7.568947837668402734e-01,2.953514197765412241e+00,-1.691302433260321481e+00,-1.151261306034682130e+00,-1.166029841881926599e+00,1.679287130204518252e+00,-8.409200466367887372e-02,-5.691377477611285762e-01,6.916468109035083245e-01,-2.965807234105715118e-01,8.684995105127306658e-01,-1.368788239212762603e-01,-6.468445968165172921e-01,-2.317999103018814111e+01,-7.875147649615637846e+00,-2.865048300379225754e+00,-4.376432689983297819e-02,3.634209519150786820e-03
6.660000000000000364e-01,7.567444236458401585e-01,2.952486133601712748e+00,-1.689873996618902696e+00,-1.151960311260615155e+00,-1.164323612566180888e+00,1.679039066848662776e+00,-8.662318278289125872e-02,-5.846605688854139560e-01,6.853343819066367582e-01,-2.813805012223755120e-01,8.729142815411539136e-01,-1.403926725514124951e-01,-6.436199597143462681e-01,-2.305865160245748058e+01,-7.823323932340310094e+00,-2.853063479014351422e+00,-4.671549625883906348e-02,3.644719219749289335e-03
6.680000000000000382e-01,7.565888744184005033e-01,2.951425590604090488e+00,-1.688459012213574750e+00,-1.152628896496889377e+00,-1.162608494431537576e+00,1.678783145528768062e+00,-8.913524009322044972e-02,-5.999777024438550654e-01,6.791376607314639768e-01,-2.661821603438242478e-01,8.773247458086551598e-01,-1.437880219812007476e-01,-6.405486149219775660e-01,-2.293770131667061207e+01,-7.771714810399578788e+00,-2.841085750847085034e+00,-4.969733443199542827e-02,3.656690501241587933e-03
6.700000000000000400e-01,7.564281634881440119e-01,2.950332982117267466e+00,-1.687057211558256942e+00,-1.153267076478104336e+00,-1.160884545910414678e+00,1.678519612187258980e+00,-9.162741836062822387e-02,-6.150893028456894118e-01,6.730540371040273362e-01,-2.509849500289739743e-01,8.817343790260145919e-01,-1.470655499860476223e-01,-6.377008920700075745e-01,-2.281704625038585021e+01,-7.720264233406674670e+00,-2.829102353243689638e+00,-5.272457705215008450e-02,3.670510103698510808e-03
6.720000000000000417e-01,7.562623284725347172e-01,2.949208719629671016e+00,-1.685668361102228285e+00,-1.153874855598395310e+00,-1.159151778485402184e+00,1.678248704337124808e+00,-9.409977260743826455e-02,-6.299954433487405803e-01,6.670836159875315197e-01,-2.357890091474664496e-01,8.861428800239695702e-01,-1.502254721690481909e-01,-6.350648701954290098e-01,-2.269664560112558860e+01,-7.668957355211438731e+00,-2.817105793453271723e+00,-5.579444444352348043e-02,3.686081204158396258e-03
6.740000000000000435e-01,7.560914095356708886e-01,2.948053214166897362e+00,-1.684292236005258125e+00,-1.154452235673693927e+00,-1.157410191933012422e+00,1.677970657389628917e+00,-9.655256062652439741e-02,-6.446961769772168171e-01,6.612271793397436204e-01,-2.205946983782649529e-01,8.905490059375269496e-01,-1.532678888991130806e-01,-6.326081206590690176e-01,-2.257647181090048960e+01,-7.617789603183988234e+00,-2.805089892673522378e+00,-5.889978980954643784e-02,3.703186412091109738e-03
6.760000000000000453e-01,7.559154468416499073e-01,2.946866876754539177e+00,-1.682928611427115140e+00,-1.154999218519930038e+00,-1.155659786029756830e+00,1.677685706756033346e+00,-9.898604021076033710e-02,-6.591915567553258137e-01,6.554855091184296212e-01,-2.054023784003325415e-01,8.949515139016934739e-01,-1.561929005451525854e-01,-6.302982148217537439e-01,-2.245649732172120139e+01,-7.566756404694428007e+00,-2.793048472102130475e+00,-6.203346635364975770e-02,3.721608336966515836e-03
6.780000000000000471e-01,7.557344805545701538e-01,2.945650118418193131e+00,-1.681577262527569339e+00,-1.155515805953035269e+00,-1.153900560552147736e+00,1.677394087847602355e+00,-1.014004691530198815e-01,-6.734816357072761495e-01,6.498593872813563932e-01,-1.902124098926324947e-01,8.993491610514758872e-01,-1.590006074760772770e-01,-6.281027240443106674e-01,-2.233669457559837568e+01,-7.515853187112881528e+00,-2.780975352936788880e+00,-6.518832727926429649e-02,3.741129588254481306e-03
6.800000000000000488e-01,7.555485508385293425e-01,2.944403350183452783e+00,-1.680237964466388956e+00,-1.156001999788939916e+00,-1.152132515276697244e+00,1.677096036075598651e+00,-1.037961052461768008e-01,-6.875664668572751825e-01,6.443495957862903634e-01,-1.750251535341280085e-01,9.037407045218809332e-01,-1.616911100607975604e-01,-6.259892196875661563e-01,-2.221703601454267130e+01,-7.465075377809458068e+00,-2.768864356375184244e+00,-6.835722578982086906e-02,3.761532775424871605e-03
6.820000000000000506e-01,7.553576978576251877e-01,2.943126983075914360e+00,-1.678910492403344001e+00,-1.156457801843575162e+00,-1.150355649979917017e+00,1.676791786851285382e+00,-1.061732062831048790e-01,-7.014461032295312704e-01,6.389569165909978476e-01,-1.598409700037821679e-01,9.081249014479152448e-01,-1.642645086682238964e-01,-6.239252731123468010e-01,-2.209749408056472930e+01,-7.414418404154274000e+00,-2.756709303615008544e+00,-7.153301508875030412e-02,3.782600507947550452e-03
6.840000000000000524e-01,7.551619617759166569e-01,2.941821428121164317e+00,-1.677594621498083027e+00,-1.156883213932927035e+00,-1.148569964438510560e+00,1.676481575585910822e+00,-1.085320300535188021e-01,-7.151205978440816624e-01,6.336821316471842325e-01,-1.446602199726169380e-01,9.125005089818736259e-01,-1.667209036548017442e-01,-6.218784557650091083e-01,-2.197804123022224587e+01,-7.363877699895311046e+00,-2.744504018072262852e+00,-7.470854818616262660e-02,3.804115407176222700e-03
6.860000000000000542e-01,7.549613819908558288e-01,2.940487096187191618e+00,-1.676290124585057439e+00,-1.157278238945760096e+00,-1.146775462125103839e+00,1.676165637392560193e+00,-1.108727733085469735e-01,-7.285899231380691399e-01,6.285259057869706512e-01,-1.294831106733332904e-01,9.168666183009083204e-01,-1.690601545323520416e-01,-6.198179916499041431e-01,-2.185893099066237966e+01,-7.313571928854840642e+00,-2.732285184296370240e+00,-7.787294284216607354e-02,3.826089708159446413e-03
6.880000000000000560e-01,7.547559951691248381e-01,2.939124397580600512e+00,-1.674996766215994137e+00,-1.157642883592245209e+00,-1.144972159677790646e+00,1.675844206322222751e+00,-1.131954153701405369e-01,-7.418537644995161218e-01,6.234884866438463735e-01,-1.143093027668669187e-01,9.212235104319795864e-01,-1.712812628857397490e-01,-6.177189914464732423e-01,-2.174141810729069491e+01,-7.264058720029646032e+00,-2.720242165028501358e+00,-8.100201126075068370e-02,3.849353566540376047e-03
6.900000000000000577e-01,7.545458373696181109e-01,2.937733742483047639e+00,-1.673714309099134656e+00,-1.157977155433083993e+00,-1.143160076664899938e+00,1.675517516189493517e+00,-1.154998871670699506e-01,-7.549117434279639660e-01,6.185700289954613185e-01,-9.913833526375323557e-02,9.255717312267484065e-01,-1.733830393511501533e-01,-6.155578760305887576e-01,-2.162698016651701138e+01,-7.215993402832473258e+00,-2.708598304573079929e+00,-8.406860423018878981e-02,3.874919182431655392e-03
6.920000000000000595e-01,7.543309446512301841e-01,2.936315541076189195e+00,-1.672442515942721197e+00,-1.158281062028977182e+00,-1.141339232654761116e+00,1.675185800808969949e+00,-1.177861196281055761e-01,-7.677634814229536975e-01,6.137706876194650718e-01,-8.396974717452834747e-02,9.299118265368757630e-01,-1.753642945647685969e-01,-6.133110662781229294e-01,-2.151709475475114530e+01,-7.170031306676070137e+00,-2.697576947234528788e+00,-8.704557253875251643e-02,3.903798755945927807e-03
6.940000000000000613e-01,7.541113530728555947e-01,2.934870203541681821e+00,-1.671181149454995962e+00,-1.158554610940626173e+00,-1.139509647215703581e+00,1.674849293995248400e+00,-1.200540436820177193e-01,-7.804085999840261190e-01,6.090906172935072194e-01,-6.880307750972816661e-02,9.342443422140226383e-01,-1.772238391627803111e-01,-6.109549830649479985e-01,-2.141323945840292708e+01,-7.126827760973182713e+00,-2.687401437317272546e+00,-8.990576697471409917e-02,3.937004487195835782e-03
6.960000000000000631e-01,7.538870986933887686e-01,2.933398140061180825e+00,-1.669929972344200930e+00,-1.158797809728732142e+00,-1.137671339916056512e+00,1.674508229562925887e+00,-1.223035902575768108e-01,-7.928467206107224774e-01,6.045299727952376800e-01,-5.363786527988856356e-02,9.385698241098504591e-01,-1.789604837813705551e-01,-6.084660472669365383e-01,-2.131689186388216228e+01,-7.087038095136561466e+00,-2.678295119125734036e+00,-9.262203832634581524e-02,3.975548576294023542e-03
