t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
5.960000000000000853e-01,7.603242730815961137e-01,2.961877367810172856e+00,-1.703102398863859390e+00,-1.141029617749035552e+00,-1.180835518217409952e+00,1.682342936334095818e+00,-2.598559241083136517e-01,-4.745587663836797754e-01,1.298015820403512821e+00,-1.235148038041369967e+00,1.330000004851114248e+00,-2.476131419074870110e-01,2.047667733489796915e-01,-2.696165085644496884e+01,-9.498263120237526280e+00,-3.267508048205023385e+00,1.073464447934679711e-01,-3.164394803492085427e-03
5.980000000000000870e-01,7.598124366727445622e-01,2.961064501725914067e+00,-1.700432886728407533e+00,-1.143734793393244242e+00,-1.178196613170386486e+00,1.681852826359566677e+00,-2.611526764033351156e-01,-4.973206885640095720e-01,1.285605847290243631e+00,-1.196103192621576605e+00,1.333491851815953533e+00,-2.484952031314519583e-01,2.139192786296608972e-01,-2.696858691970089339e+01,-9.505225867618978697e+00,-3.277653967202696972e+00,1.116232212851602096e-01,-3.054882831121061380e-03
6.000000000000000888e-01,7.592979204771190815e-01,2.960203403425659907e+00,-1.697790229966565700e+00,-1.146361271894622558e+00,-1.175550022014008267e+00,1.681360294223219976e+00,-2.624298597347207718e-01,-5.199368952142912059e-01,1.273196692250349260e+00,-1.157356545634667278e+00,1.336934024556657663e+00,-2.493787663139240829e-01,2.222711021290877109e-01,-2.696880295942400707e+01,-9.509057264329449310e+00,-3.286846790973281252e+00,1.153957325820049590e-01,-2.941666710512603079e-03
6.020000000000000906e-01,7.587807163774303865e-01,2.959297249992761447e+00,-1.695171244784406728e+00,-1.148907821053639200e+00,-1.172896481687427217e+00,1.680866382160293604e+00,-2.636833837908979516e-01,-5.426573899016741143e-01,1.260512686972805385e+00,-1.119066604147848087e+00,1.340381623494060426e+00,-2.503544160400666962e-01,2.278118393626391291e-01,-2.693075041788899426e+01,-9.495503511167006749e+00,-3.290818304077949286e+00,1.176139465662062039e-01,-2.839394685069059499e-03
6.040000000000000924e-01,7.582608562677920494e-01,2.958346775203689383e+00,-1.692575441748712883e+00,-1.151374756959304690e+00,-1.170236189276200545e+00,1.680371247392967726e+00,-2.649128079733525931e-01,-5.655110144988676479e-01,1.247522225387014183e+00,-1.081252355605573978e+00,1.343839844077732160e+00,-2.514328411172955802e-01,2.303286713400764796e-01,-2.685083303148097400e+01,-9.462947305566705936e+00,-3.289081023275032933e+00,1.181671902438440613e-01,-2.750022992113502433e-03
6.060000000000000941e-01,7.577383902231684676e-01,2.957351602616401731e+00,-1.690003555721568684e+00,-1.153763099230183720e+00,-1.167569096560860942e+00,1.679874645000782651e+00,-2.661193500831089409e-01,-5.884261168271258668e-01,1.234304601293213732e+00,-1.043869390885442394e+00,1.347291205349546495e+00,-2.525884263700050036e-01,2.304255871066785699e-01,-2.673815582868599350e+01,-9.415513264903497159e+00,-3.282865398877861107e+00,1.173716276660331792e-01,-2.669740725995942490e-03
6.080000000000000959e-01,7.572133684097260842e-01,2.956311350219643419e+00,-1.687456327706522430e+00,-1.156073871013973742e+00,-1.164895154091411422e+00,1.679376328045999678e+00,-2.673042362402621164e-01,-6.113305405968976203e-01,1.220939664801417912e+00,-1.006872982847278886e+00,1.350718112599150311e+00,-2.537953745100179348e-01,2.287106730821552303e-01,-2.660188755179707343e+01,-9.357354809887903357e+00,-3.273410498912515898e+00,1.155455640371559345e-01,-2.594708051203893379e-03
6.100000000000000977e-01,7.566858409936302321e-01,2.955225636002153156e+00,-1.684934498707120643e+00,-1.158308095458370435e+00,-1.162214312417854556e+00,1.678876049590879216e+00,-2.684686925649069633e-01,-6.341521295186307583e-01,1.207507266021641046e+00,-9.702184043509083367e-01,1.354102971116189824e+00,-2.550278882491568977e-01,2.257920156862158190e-01,-2.645119694310720604e+01,-9.292625361230447467e+00,-3.261955391405074511e+00,1.130073045615946487e-01,-2.521085132224867072e-03
6.120000000000000995e-01,7.561558581410473545e-01,2.954094077952676312e+00,-1.682438809726912066e+00,-1.160466795711072585e+00,-1.159526522090194023e+00,1.678373562697684340e+00,-2.696139451771386031e-01,-6.568187273027745743e-01,1.194087255063898123e+00,-9.338609282561565195e-01,1.357428186190312580e+00,-2.562601702992448605e-01,2.222777013385701383e-01,-2.629525274490941555e+01,-9.225478339641659531e+00,-3.249739144381619482e+00,1.100751544437317958e-01,-2.445032133546378144e-03
6.140000000000001013e-01,7.556234700181428954e-01,2.952916294059952929e+00,-1.679970001769443444e+00,-1.162550994919776537e+00,-1.156831733658431727e+00,1.677868620428675239e+00,-2.707412201970520460e-01,-6.792581776597768073e-01,1.180759482038202135e+00,-8.977558274228479851e-01,1.360676163111164350e+00,-2.574664233721044582e-01,2.187758164589277132e-01,-2.614322369949669422e+01,-9.160067165832053604e+00,-3.238000825868228905e+00,1.070674188879496835e-01,-2.362709219655937699e-03
6.159999999999999920e-01,7.550887250768680836e-01,2.951692003193056468e+00,-1.677528704201305176e+00,-1.164561653699956123e+00,-1.154129922271402542e+00,1.677361011912791744e+00,-2.718515873693314600e-01,-7.014075293257221455e-01,1.167593610819640970e+00,-8.618640816239914182e-01,1.363831549912567276e+00,-2.586241422450850092e-01,2.158179979742745613e-01,-2.600310750059255227e+01,-9.100015443205817789e+00,-3.227821190530937301e+00,1.042626003771013055e-01,-2.270789813419521897e-03
6.179999999999999938e-01,7.545516607845011992e-01,2.950421570661196924e+00,-1.675114831020582562e+00,-1.166499331961224684e+00,-1.151421220707002924e+00,1.676850757393884450e+00,-2.729451143865987417e-01,-7.232628167485376514e-01,1.154594031992178804e+00,-8.261832404749561709e-01,1.366893366110489394e+00,-2.597319172183699121e-01,2.134459952299231911e-01,-2.587539777444674627e+01,-9.045551711188435817e+00,-3.219266522614377735e+00,1.016841459541747011e-01,-2.169236292238170029e-03
6.199999999999999956e-01,7.540123102746083550e-01,2.949105616809480690e+00,-1.672728013995599561e+00,-1.168364431525275249e+00,-1.148705823931515324e+00,1.676337968296091496e+00,-2.740214736082836611e-01,-7.448433456318335200e-01,1.141739384285650249e+00,-7.907252812571604617e-01,1.369866301109847084e+00,-2.607966612738628065e-01,2.115082853563739762e-01,-2.575762761555640523e+01,-8.995565076325014786e+00,-3.212002873835268613e+00,9.925487727052383080e-02,-2.059308603713090081e-03
6.219999999999999973e-01,7.534707066701903377e-01,2.947744762604753710e+00,-1.670367884206641396e+00,-1.170157353828403135e+00,-1.145983927062829810e+00,1.675822756265835434e+00,-2.750803364300470344e-01,-7.661684784113960145e-01,1.129008243650350130e+00,-7.555022164247210403e-01,1.372755058137979489e+00,-2.618253076830400761e-01,2.098528743125946672e-01,-2.564732290104247170e+01,-8.948941379804358220e+00,-3.205695320197532006e+00,9.689737066640073671e-02,-1.942269858746226196e-03
6.239999999999999991e-01,7.529268830942481561e-01,2.946339629013866368e+00,-1.668034072733994844e+00,-1.171878500306904325e+00,-1.143255725218836449e+00,1.675305232949539924e+00,-2.761213742475497890e-01,-7.872575775230116202e-01,1.116379186036573490e+00,-7.205260584317555450e-01,1.375564340422224863e+00,-2.628247897173782155e-01,2.083277680575532365e-01,-2.554200950802588466e+01,-8.904566462815273198e+00,-3.200008937705089096e+00,9.453420248205747500e-02,-1.819383168239523379e-03
6.260000000000000009e-01,7.523808726697829297e-01,2.944890837003666828e+00,-1.665726210657945794e+00,-1.173528272397075245e+00,-1.140521413517425087e+00,1.674785509993629073e+00,-2.771442584564527967e-01,-8.081300054024667112e-01,1.103830787394616264e+00,-6.858088197323809476e-01,1.378298851189923013e+00,-2.638020406483537750e-01,2.067809725502176288e-01,-2.543921331362759020e+01,-8.861326166546570349e+00,-3.194608802361863287e+00,9.208794905774614348e-02,-1.691911643094926206e-03
6.280000000000000027e-01,7.518327085197954451e-01,2.943399007541002810e+00,-1.663443929058779691e+00,-1.175107071535210990e+00,-1.137781187076484901e+00,1.674263699044525211e+00,-2.781486604524169848e-01,-8.288051244855471067e-01,1.091341623674773276e+00,-6.513625127807142201e-01,1.380963293668413083e+00,-2.647639937474431382e-01,2.050604937495556224e-01,-2.533646019496852020e+01,-8.818106332187054974e+00,-3.189159990171774872e+00,8.948118673371877052e-02,-1.561118394214379033e-03
6.300000000000000044e-01,7.512824243130951096e-01,2.941864729431915126e+00,-1.661186894601923481e+00,-1.176615319110190905e+00,-1.135035233201893146e+00,1.673739900232564581e+00,-2.791343014140687528e-01,-8.492993642413162458e-01,1.078893516154641352e+00,-6.171973306623481648e-01,1.383561658197283828e+00,-2.657165325229566832e-01,2.030385124542707642e-01,-2.523164886199169032e+01,-8.773961422986735315e+00,-3.183377955098830370e+00,8.664905507659780015e-02,-1.428099739792256483e-03
6.320000000000000062e-01,7.507300567158802229e-01,2.940288414866534694e+00,-1.658954969373960919e+00,-1.178053546083507541e+00,-1.132283696298680642e+00,1.673214150445758275e+00,-2.801011759106867838e-01,-8.696130473104107805e-01,1.066486108315398917e+00,-5.833134751266502160e-01,1.386094020185696163e+00,-2.666597755506979750e-01,2.007199692358948573e-01,-2.512472549222625773e+01,-8.728871915637018475e+00,-3.177254809261122137e+00,8.359568650247922728e-02,-1.293036030752479351e-03
6.340000000000000080e-01,7.501756434178967758e-01,2.938670415724219609e+00,-1.656748082193855387e+00,-1.179422320833489302e+00,-1.129526706122104152e+00,1.672686464976137488e+00,-2.810493718689375808e-01,-8.897409961767518416e-01,1.054125129560921303e+00,-5.497077360833895199e-01,1.388559118173110729e+00,-2.675918727984116785e-01,1.981551394479928174e-01,-2.501633543204421173e+01,-8.683134501723563048e+00,-3.170877137950694813e+00,8.034877309260510247e-02,-1.155794833689264460e-03
6.360000000000000098e-01,7.496192221097717212e-01,2.937011083832434366e+00,-1.654566161937990554e+00,-1.180722211770659724e+00,-1.126764392414816962e+00,1.672156859097152726e+00,-2.819789772958175011e-01,-9.096780285916284958e-01,1.041816314531740284e+00,-5.163769005066040085e-01,1.390955689548672769e+00,-2.685109725399457137e-01,1.953943374526300736e-01,-2.490712462942023819e+01,-8.637046144920430990e+00,-3.164331607749430564e+00,7.693602720022883756e-02,-1.016243446060260784e-03
6.380000000000000115e-01,7.490608304821323449e-01,2.935310771018647458e+00,-1.652409137482751422e+00,-1.181953787305543457e+00,-1.123996884919471917e+00,1.671625348082254714e+00,-2.828900801983231794e-01,-9.294189623063302541e-01,1.029565397868389631e+00,-4.833177553703315588e-01,1.393282471701529079e+00,-2.694152230491480005e-01,1.924878776118722767e-01,-2.479773903232905141e+01,-8.590903808901702021e+00,-3.157704885239212445e+00,7.338516117860385823e-02,-8.742491653231170782e-04
6.400000000000000133e-01,7.485005062256053776e-01,2.933569829110322935e+00,-1.650276937704521441e+00,-1.183117615848664483e+00,-1.121224313378720527e+00,1.671091947204893291e+00,-2.837827685834507507e-01,-9.489586150721461832e-01,1.017378114211401563e+00,-4.505270876486097142e-01,1.395538202020824681e+00,-2.703027725998664588e-01,1.894860742877848281e-01,-2.468882458874534436e+01,-8.545004457341439874e+00,-3.151083637001919513e+00,6.972388738098353467e-02,-7.296792889354816649e-04
6.420000000000000151e-01,7.479382870308173281e-01,2.931788609934926182e+00,-1.648169491479684057e+00,-1.184214265810545674e+00,-1.118446807535215637e+00,1.670556671738518073e+00,-2.846571304581965722e-01,-9.682918046403647949e-01,1.005260198201308297e+00,-4.180016843154764627e-01,1.397721617895705037e+00,-2.711717694659488420e-01,1.864392418424332121e-01,-2.458102724664380645e+01,-8.499645053913715387e+00,-3.144554529619432159e+00,6.597991816062120929e-02,-5.824011143550026498e-04
6.440000000000000169e-01,7.473742104163459965e-01,2.929967475450960812e+00,-1.646086716473680989e+00,-1.185244299320398653e+00,-1.115664499599950732e+00,1.670019540576610284e+00,-2.855132381312688872e-01,-9.874142732022349600e-01,9.932163615313254201e-01,-3.857389055983194148e-01,1.399831681754667656e+00,-2.720206925328697012e-01,1.833898841377023803e-01,-2.447487527801768792e+01,-8.455069272274954528e+00,-3.138188313976879140e+00,6.217688467238726563e-02,-4.323311067309115892e-04
6.460000000000000187e-01,7.468083130888341081e-01,2.928106835427324306e+00,-1.644028477445284242e+00,-1.186208248864668358e+00,-1.112877533432517829e+00,1.669480589696298534e+00,-2.863510898280237638e-01,-1.006326125565474960e+00,9.812464884023408551e-01,-3.537388170213707217e-01,1.401868418031773977e+00,-2.728495809082813195e-01,1.803436457280108429e-01,-2.437034161844368541e+01,-8.411269299864363447e+00,-3.131980631613434429e+00,5.831915808234780507e-02,-2.796177633511745509e-04
6.480000000000000204e-01,7.462406315156384640e-01,2.926207113723148900e+00,-1.641994623561103595e+00,-1.187106638193759167e+00,-1.110086056325474413e+00,1.668939860109446283e+00,-2.871706619406604877e-01,-1.025028752247593156e+00,9.693490403015587731e-01,-3.220022813888104296e-01,1.403832164145498052e+00,-2.736589335140191537e-01,1.772953083351612169e-01,-2.426723553990975191e+01,-8.368163208439900913e+00,-3.125904988539716545e+00,5.440543343162391327e-02,-1.244779638597359565e-04
6.500000000000000222e-01,7.456712021640817811e-01,2.924268734199563458e+00,-1.639985003985535483e+00,-1.187939991056835787e+00,-1.107290215571864689e+00,1.668397392828629533e+00,-2.879719308582798787e-01,-1.043523543948545518e+00,9.575224785142941730e-01,-2.905301616179573609e-01,1.405723257558727735e+00,-2.744492493371683550e-01,1.742396521394729836e-01,-2.416536629117925372e+01,-8.325669059242191139e+00,-3.119934887625213982e+00,5.043440495587000333e-02,3.287140239569948189e-05
6.520000000000000240e-01,7.451000615014868877e-01,2.922292120717700836e+00,-1.637999467882977012e+00,-1.188708831203062477e+00,-1.104490158464733307e+00,1.667853228866425397e+00,-2.887548729699829231e-01,-1.061811891368287686e+00,9.457652643258619429e-01,-2.593233206261298385e-01,1.407542035734350216e+00,-2.752210273648139638e-01,1.711714573212657076e-01,-2.406454312101558202e+01,-8.283704913511854784e+00,-3.114043831739417456e+00,4.640476689074043981e-02,1.922134460674294106e-04
6.540000000000000258e-01,7.445272459951762789e-01,2.920277697138690343e+00,-1.636037864417824617e+00,-1.189413682381603499e+00,-1.101686032297125140e+00,1.667307409235411209e+00,-2.895194646648703296e-01,-1.079895185206775743e+00,9.340758590215773038e-01,-2.283826213306463238e-01,1.409288836135253131e+00,-2.759747665840409647e-01,1.680855040608588702e-01,-2.396457527818210664e+01,-8.242188832489519612e+00,-3.108205323751816795e+00,4.231521347188960808e-02,3.533312778077514352e-04
6.560000000000000275e-01,7.439527921124728937e-01,2.918225887323663059e+00,-1.634100042754475179e+00,-1.190055068341623556e+00,-1.098877984362084170e+00,1.666759974948163414e+00,-2.902656823320431401e-01,-1.097774816163965328e+00,9.224527238867548107e-01,-1.977089266488250563e-01,1.410963996224324335e+00,-2.767109659819346756e-01,1.649765725385719251e-01,-2.386527201144220101e+01,-8.201038877415804507e+00,-3.102392866531900495e+00,3.816443893497186574e-02,5.160080082689629715e-04
6.580000000000000293e-01,7.433767363745726886e-01,2.916137111960594996e+00,-1.632185855568206501e+00,-1.190633514801204607e+00,-1.096066161182668308e+00,1.666210965878723194e+00,-2.909935072712762083e-01,-1.115451885649508368e+00,9.108946403045152795e-01,-1.673029200412767814e-01,1.412567783163863222e+00,-2.774300209553251517e-01,1.618416788105122295e-01,-2.376647930319085233e+01,-8.160189662512607356e+00,-3.096584928797193825e+00,3.395228726549646969e-02,6.800457209412247945e-04
6.600000000000000311e-01,7.427991155214581642e-01,2.914011778850730927e+00,-1.630295169792592258e+00,-1.191149555474542154e+00,-1.093250706154879071e+00,1.665660417277337046e+00,-2.917029407254448925e-01,-1.132926320214852511e+00,8.994016896307976960e-01,-1.371645561637341582e-01,1.414100178613264092e+00,-2.781319062030148670e-01,1.586869192129343742e-01,-2.366819231748493380e+01,-8.119643026535493746e+00,-3.090780146437090092e+00,2.968327178294847060e-02,8.453235513065525310e-04
6.620000000000000329e-01,7.422199663486453991e-01,2.911850292524360562e+00,-1.628427855980292938e+00,-1.191603726105431305e+00,-1.090431761880999550e+00,1.665108363220625165e+00,-2.923939889994456309e-01,-1.150197748205197490e+00,8.879742831847800000e-01,-1.072936046843558922e-01,1.415561091764663271e+00,-2.788164896408934501e-01,1.555206948677042844e-01,-2.357044408414561332e+01,-8.079417871385160765e+00,-3.084982274236748978e+00,2.536309099202613965e-02,1.011740192428806735e-03
6.640000000000000346e-01,7.416393256516506938e-01,2.909653057511778051e+00,-1.626583784683969025e+00,-1.191996562437667828e+00,-1.087609470963314395e+00,1.664554837785209074e+00,-2.930666583981759166e-01,-1.167265797965704843e+00,8.766128322856820976e-01,-7.768983527127687472e-02,1.416950431810189759e+00,-2.794836391848372070e-01,1.523514068969820112e-01,-2.347326763299888341e+01,-8.039533098964488644e+00,-3.079195066981980755e+00,2.099744339757891529e-02,1.179194337374342384e-03
6.660000000000000364e-01,7.410572302259900157e-01,2.907420478343274883e+00,-1.624762826456281672e+00,-1.192328600215046608e+00,-1.084783976004106032e+00,1.663999875047708521e+00,-2.937209552265327983e-01,-1.184130097841535667e+00,8.653177482527240061e-01,-4.835301759263226085e-02,1.418268107941971223e+00,-2.801332227507220551e-01,1.491874564229275502e-01,-2.337669599387075792e+01,-8.000007611176348732e+00,-3.073422279458597473e+00,1.659202750445624985e-02,1.347584679209515215e-03
6.680000000000000382e-01,7.404737168671796654e-01,2.905152959549142100e+00,-1.622964851849890922e+00,-1.192600375181363415e+00,-1.081955419605658220e+00,1.663443509084744365e+00,-2.943568857894134916e-01,-1.200790276177851723e+00,8.540894424051257428e-01,-1.928292131655703900e-02,1.419514029352135775e+00,-2.807651082544241339e-01,1.460372445677008135e-01,-2.328076219658722934e+01,-7.960860309923615041e+00,-3.067667666452408959e+00,1.215254181750755752e-02,1.516809911000679446e-03
6.700000000000000400e-01,7.398888223707342782e-01,2.902850905659748904e+00,-1.621189731417371549e+00,-1.192812423080365170e+00,-1.079123944370273369e+00,1.662885773972964554e+00,-2.949744563915944751e-01,-1.217245961326931525e+00,8.429283260542309586e-01,9.520683884400778577e-03,1.420688105234545473e+00,-2.813791636143621600e-01,1.429091723804006842e-01,-2.318549927006880651e+01,-7.922110096693386616e+00,-3.061934982627785296e+00,7.684684802700844815e-03,1.686768725646417902e-03
6.720000000000000417e-01,7.393025835155103698e-01,2.900514722187423899e+00,-1.619437334624542535e+00,-1.192965279047233818e+00,-1.076289693140179304e+00,1.662326704137999878e+00,-2.955736718152027209e-01,-1.233496871315014953e+00,8.318347112791352194e-01,3.805797273847155715e-02,1.421790266631030253e+00,-2.819752887816320275e-01,1.398107204095705436e-01,-2.309092883494275483e+01,-7.883770634612495165e+00,-3.056226452612725186e+00,3.193665056777710183e-03,1.857357702268874582e-03
6.740000000000000435e-01,7.387150370221116091e-01,2.898144818078333351e+00,-1.617707527136909018e+00,-1.193059476089037840e+00,-1.073452809596607604e+00,1.661766335225848268e+00,-2.961545315177596116e-01,-1.249543037752300467e+00,8.208085631502676227e-01,6.632892554705362154e-02,1.422820520984328985e+00,-2.825534957235021905e-01,1.367461502736715961e-01,-2.299703261778292429e+01,-7.845837268605399650e+00,-3.050538950598353782e+00,-1.317021864082301621e-03,2.028466028252595612e-03
6.760000000000000453e-01,7.381262195984152896e-01,2.895741603028799904e+00,-1.616000173789759131e+00,-1.193095546747937608e+00,-1.070613437604078122e+00,1.661204703149108175e+00,-2.967170337935736701e-01,-1.265384560754522880e+00,8.098497709305616521e-01,9.433348013706938096e-02,1.423778892427718601e+00,-2.831138208782882915e-01,1.337190203838627689e-01,-2.290378362991028283e+01,-7.808301341802997619e+00,-3.044868181919631489e+00,-5.844254634453958236e-03,2.199981276183505044e-03
6.780000000000000471e-01,7.375361679522989267e-01,2.893305486735146648e+00,-1.614315139418382561e+00,-1.193074023566095265e+00,-1.067771721027110932e+00,1.660641843820379604e+00,-2.972611769369535861e-01,-1.281021540437416117e+00,7.989582238829511240e-01,1.220715743354412047e-01,1.424665405094477144e+00,-2.836563006843061951e-01,1.307328891513028224e-01,-2.281115488264580549e+01,-7.771154197336191061e+00,-3.039209851911518712e+00,-1.038491192891202904e-02,2.371791018647529531e-03
6.800000000000000488e-01,7.369449187916404798e-01,2.890836878893698891e+00,-1.612652288858067884e+00,-1.192995439085671183e+00,-1.064927803730226774e+00,1.660077793152262338e+00,-2.977869592422076606e-01,-1.296454076916715881e+00,7.881338112703696330e-01,1.495431459690915732e-01,1.425480083117882435e+00,-2.841809715798717662e-01,1.277913149871506837e-01,-2.271911938731046732e+01,-7.734387178335881963e+00,-3.033559665908975411e+00,-1.493587242203129120e-02,2.543782828230593124e-03
6.820000000000000506e-01,7.363525088243170202e-01,2.888336189200777948e+00,-1.611011486944103899e+00,-1.192860325848826619e+00,-1.062081829577944836e+00,1.659512587057354827e+00,-2.982943790036445275e-01,-1.311682270308156095e+00,7.773764223557505515e-01,1.767481328649428696e-01,1.426222950631211406e+00,-2.846878700033005916e-01,1.248978563025651273e-01,-2.262765015522522205e+01,-7.697991627932962544e+00,-3.027913329246961549e+00,-1.949401478838649893e-02,2.715844277518621609e-03
6.840000000000000524e-01,7.357589747582098383e-01,2.885803827352510620e+00,-1.609392598511998562e+00,-1.192669216397845844e+00,-1.059233942434738340e+00,1.658946261448185355e+00,-2.987834345158786875e-01,-1.326706220709457984e+00,7.666859464219587528e-01,2.036864728610957853e-01,1.426894031763373150e+00,-2.851770323864394885e-01,1.220560715324165019e-01,-2.253672020003811127e+01,-7.661958890251959531e+00,-3.022266547591062391e+00,-2.405621769518763789e-02,2.887862942104208169e-03
6.860000000000000542e-01,7.351643533063721980e-01,2.883240202741413682e+00,-1.607795488733076983e+00,-1.192422643463556531e+00,-1.056384286091893054e+00,1.658378852126778602e+00,-2.992541245426479923e-01,-1.341526000593407764e+00,7.560623033167364060e-01,2.303581209381164452e-01,1.427493343942986881e+00,-2.856484852405853925e-01,1.192695554742692204e-01,-2.244630610404515281e+01,-7.626281833184154202e+00,-3.016615533634793067e+00,-2.861934851537240379e-02,3.059731008446529496e-03
6.880000000000000560e-01,7.345686811974608821e-01,2.880645723844189821e+00,-1.606220023791641527e+00,-1.192121140345520969e+00,-1.053533004119935557e+00,1.657810394561839207e+00,-2.997064492627763421e-01,-1.356141599103656059e+00,7.455055050851460141e-01,2.567630837859005699e-01,1.428020884387611655e+00,-2.861022251522273852e-01,1.165420126118092981e-01,-2.235639521417820674e+01,-7.590957920981740159e+00,-3.010958029494304355e+00,-3.318024055331045274e-02,3.231354571437157659e-03
6.900000000000000577e-01,7.339719951630623296e-01,2.878020798965544191e+00,-1.604666070062233940e+00,-1.191765240450110896e+00,-1.050680240047930258e+00,1.657240924159470330e+00,-3.001404091208482172e-01,-1.370552989734207028e+00,7.350155810873856277e-01,2.829013778056249651e-01,1.428476646519062143e+00,-2.865382430878198328e-01,1.138771680283471033e-01,-2.226697689902372090e+01,-7.555985481117413194e+00,-3.005292064519275108e+00,-3.773572071511701459e-02,3.402642338043653392e-03
6.920000000000000595e-01,7.333743319347637568e-01,2.875365836410185505e+00,-1.603133493919399299e+00,-1.191355477183699163e+00,-1.047826137404944236e+00,1.656670476325777352e+00,-3.005560045614480980e-01,-1.384760145979065715e+00,7.245925606836542965e-01,3.087730193984668525e-01,1.428860623759154791e+00,-2.869565300138172126e-01,1.112787468071931019e-01,-2.217804052716819285e+01,-7.521362841063875315e+00,-2.999615668059386842e+00,-4.228261590690733651e-02,3.573503015233580899e-03
6.940000000000000613e-01,7.327757282441517139e-01,2.872681244482819807e+00,-1.601622161737680017e+00,-1.190892383952659062e+00,-1.044970839720041900e+00,1.656099086466863879e+00,-3.009532360291605757e-01,-1.398763041332237167e+00,7.142364732341502931e-01,3.343780249656030934e-01,1.429172809529704935e+00,-2.873570768966740019e-01,1.087504740316577595e-01,-2.208957546719808818e+01,-7.487088328293820538e+00,-2.993926869464319296e+00,-4.681775303479669692e-02,3.743845309974501781e-03
6.959999999999999520e-01,7.321762208228128621e-01,2.869967431488152698e+00,-1.600131939891619837e+00,-1.190376494163362109e+00,-1.042114490522289438e+00,1.655526789988833070e+00,-3.013321039685696867e-01,-1.412561649287724430e+00,7.039473480990723342e-01,3.597164109082097716e-01,1.429413197252527912e+00,-2.877398747028445669e-01,1.062960747850515558e-01,-2.200157108769987246e+01,-7.453160270279946431e+00,-2.988223698083751767e+00,-5.133795900490015218e-02,3.913577929233974170e-03
6.979999999999999538e-01,7.315758464023310870e-01,2.867224805731078963e+00,-1.598662694755555114e+00,-1.189808341222066579e+00,-1.039257233340798559e+00,1.654953622297853810e+00,-3.016926088239701431e-01,-1.426155943356652633e+00,6.937252146196729585e-01,3.847881936168592865e-01,1.429581780353628595e+00,-2.881049144048534183e-01,1.039192735850748839e-01,-2.191401675532905458e+01,-7.419576993407393850e+00,-2.982504183083981797e+00,-5.584006102746110617e-02,4.082609585615368762e-03
6.999999999999999556e-01,7.309746417127571672e-01,2.864453775607878949e+00,-1.597214292602594732e+00,-1.189188458478480426e+00,-1.036399211727361713e+00,1.654379618831240073e+00,-3.020347508974659534e-01,-1.439545905438292861e+00,6.835700928536653231e-01,4.095933842850505990e-01,1.429678554311340610e+00,-2.884521899496007014e-01,1.016235177977721504e-01,-2.182690089055429183e+01,-7.386336291153055456e+00,-2.976766263772227195e+00,-6.032103533687344782e-02,4.250851753291534987e-03
7.019999999999999574e-01,7.303726434801424139e-01,2.861654749753291149e+00,-1.595786599441712195e+00,-1.188517379134762519e+00,-1.033540569292950462e+00,1.653804815107573489e+00,-3.023585301201500153e-01,-1.452731539318819598e+00,6.734819786355451532e-01,4.341319805457459768e-01,1.429703519959071745e+00,-2.887817030449209010e-01,9.941153162701230062e-02,-2.174020944499182662e+01,-7.353434566494874147e+00,-2.971007644989543284e+00,-6.477824701106418837e-02,4.418223112102525815e-03
7.039999999999999591e-01,7.297698884298934319e-01,2.858828136840456224e+00,-1.594379481239341034e+00,-1.187795636369306962e+00,-1.030681449658067628e+00,1.653229246658524332e+00,-3.026639463633615246e-01,-1.465712852309413838e+00,6.634608638985274309e-01,4.584039778479098715e-01,1.429656678992692997e+00,-2.890934566485891533e-01,9.728592280746570231e-02,-2.165392797263579183e+01,-7.320867998463373105e+00,-2.965225993814933680e+00,-6.920912375332459454e-02,4.584643502400263977e-03
7.059999999999999609e-01,7.291664132874177140e-01,2.855974345542518833e+00,-1.592992803961917225e+00,-1.187023763360509410e+00,-1.027821996443216479e+00,1.652652949015765982e+00,-3.029509994984402321e-01,-1.478489851721256798e+00,6.535067405758274717e-01,4.824093716405067345e-01,1.429538033108076256e+00,-2.893874537183809825e-01,9.524929907380286220e-02,-2.156804202748035948e+01,-7.288632766089086168e+00,-2.959418977327405109e+00,-7.361109326694598165e-02,4.750032764536673939e-03
7.079999999999999627e-01,7.285622547781220870e-01,2.853093784532618304e+00,-1.591626433575873412e+00,-1.186202293286764187e+00,-1.024962353268899840e+00,1.652075957710967158e+00,-3.032196893967251672e-01,-1.491062544865527695e+00,6.436196006006600356e-01,5.061481573725007399e-01,1.429347584001092741e+00,-2.896636972120714693e-01,9.330426816069406493e-02,-2.148253716351965892e+01,-7.256725048402534739e+00,-2.953584262605960742e+00,-7.798158325521957479e-02,4.914310738863673228e-03
7.099999999999999645e-01,7.279574496274137108e-01,2.850186862483898853e+00,-1.590280236047644236e+00,-1.185331759326465839e+00,-1.022102663755620533e+00,1.651498308275800575e+00,-3.034700159295559696e-01,-1.503430939053407744e+00,6.337994359062402161e-01,5.296203304928561728e-01,1.429085333367614119e+00,-2.899221900874359714e-01,9.145343780280976165e-02,-2.139739893474783372e+01,-7.225141024434252657e+00,-2.947719516729605971e+00,-8.231802142143669621e-02,5.077397265733184575e-03
